,Report_Period_Start,Report_Period_End,License_Number,Shelter_Name,Canine_starting_animal_count,Feline_starting_animal_count,Canine_stray_at_large,Feline_stray_at_large,Canine_relinquished_by_owner,Feline_relinquished_by_owner,Canine_intake_owner_intended_euthanasia,Feline_intake_owner_intended_euthanasia,Canine_transferred_in_from_agency,Feline_transferred_in_from_agency,Canine_other_intakes,Feline_other_intakes,Canine_adoption,Feline_adoption,Canine_returned_to_owner,Feline_returned_to_owner,Canine_transferred_to_another_agency,Feline_transferred_to_another_agency,Canine_returned_to_field,Feline_returned_to_field,Canine_other_live_outcome,Feline_other_live_outcome,Canine_died_in_care,Feline_died_in_care,Canine_lost_in_care,Feline_list_in_care,Canine_shelter_euthanasia,Feline_shelter_euthanasia,Canine_owner_intended_euthanasia,Feline_owner_intended_euthanasia
2178,8/1/2021 0:00,8/31/2021 0:00,3394335,MCINTOSH COUNTY ANIMAL SERVICES,25,12,30,7,4,4,0,0,0,0,5,0,9,5,8,0,14,12,0,0,0,0,1,0,0,0,0,0,0,0
2179,9/1/2021 0:00,9/30/2021 0:00,3394335,MCINTOSH COUNTY ANIMAL SERVICES,23,16,8,17,9,2,0,0,0,0,4,0,10,7,5,0,7,8,0,0,0,0,0,0,0,0,1,0,0,0
2180,10/1/2021 0:00,10/31/2021 0:00,3394335,MCINTOSH COUNTY ANIMAL SERVICES,19,18,14,19,4,0,0,0,0,0,7,0,10,9,12,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0
2181,11/1/2021 0:00,11/30/2021 0:00,3394335,MCINTOSH COUNTY ANIMAL SERVICES,25,9,6,3,4,0,0,0,0,0,13,0,4,2,0,0,7,9,0,0,0,0,0,1,0,0,0,0,0,0
2182,12/1/2021 0:00,12/31/2021 0:00,3394335,MCINTOSH COUNTY ANIMAL SERVICES,19,5,7,4,2,0,0,0,0,0,1,1,5,2,6,0,4,7,0,0,0,0,0,0,0,0,1,0,0,0
2183,1/1/2022 0:00,1/31/2022 0:00,3394335,MCINTOSH COUNTY ANIMAL SERVICES,12,2,7,6,0,0,0,0,0,0,0,0,6,6,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2184,2/1/2022 0:00,2/28/2022 0:00,3394335,MCINTOSH COUNTY ANIMAL SERVICES,14,2,10,16,12,0,0,0,0,0,5,1,3,9,7,0,12,8,0,0,2,0,0,0,0,0,1,0,0,0
2185,7/1/2020 0:00,7/31/2020 0:00,3395016,MERIWETHER CO. ANIMAL SHELTER & CONTROL,21,26,24,19,2,0,0,0,5,7,9,0,10,19,8,0,29,10,0,0,1,0,0,0,0,0,1,2,0,0
2186,8/1/2020 0:00,8/31/2020 0:00,3395016,MERIWETHER CO. ANIMAL SHELTER & CONTROL,12,21,19,34,9,0,0,0,0,5,15,2,10,9,4,1,15,38,0,0,0,0,0,0,0,1,0,0,0,0
2187,9/1/2020 0:00,9/30/2020 0:00,3395016,MERIWETHER CO. ANIMAL SHELTER & CONTROL,27,13,34,30,1,5,0,0,6,18,1,0,2,5,1,0,35,22,0,0,0,0,0,2,0,1,1,0,0,0
2188,10/1/2020 0:00,10/31/2020 0:00,3395016,MERIWETHER CO. ANIMAL SHELTER & CONTROL,30,37,22,17,11,11,0,0,1,1,0,0,5,7,4,0,34,30,0,0,0,0,0,2,0,0,0,0,0,0
2189,11/1/2020 0:00,11/30/2020 0:00,3395016,MERIWETHER CO. ANIMAL SHELTER & CONTROL,22,26,38,17,8,17,0,0,3,1,0,0,8,19,3,0,34,16,0,0,0,0,2,1,0,0,1,0,0,0
2190,12/1/2020 0:00,12/31/2020 0:00,3395016,MERIWETHER CO. ANIMAL SHELTER & CONTROL,24,25,16,6,2,1,0,0,9,4,5,1,4,7,10,0,24,26,0,0,1,0,0,1,0,0,1,0,0,0
2191,1/1/2021 0:00,1/31/2021 0:00,3395016,MERIWETHER CO. ANIMAL SHELTER & CONTROL,16,4,12,7,4,3,0,0,10,3,1,0,3,3,0,0,19,14,0,0,0,0,0,0,0,0,3,0,0,0
2192,2/1/2021 0:00,2/28/2021 0:00,3395016,MERIWETHER CO. ANIMAL SHELTER & CONTROL,18,0,18,7,7,1,0,0,1,0,1,1,2,1,6,0,24,4,0,0,0,1,0,0,0,0,0,0,0,0
2193,3/1/2021 0:00,3/31/2021 0:00,3395016,MERIWETHER CO. ANIMAL SHELTER & CONTROL,15,5,52,11,14,4,0,0,2,0,0,0,1,2,7,0,34,5,0,0,0,0,0,1,0,0,1,0,0,0
2194,4/1/2021 0:00,4/30/2021 0:00,3395016,MERIWETHER CO. ANIMAL SHELTER & CONTROL,38,10,14,27,1,11,0,0,0,0,1,0,1,4,1,0,14,3,0,0,0,0,0,0,0,0,1,0,0,0
2195,5/1/2021 0:00,5/31/2021 0:00,3395016,MERIWETHER CO. ANIMAL SHELTER & CONTROL,37,41,24,12,3,59,0,0,1,1,3,0,6,7,5,0,20,68,0,0,0,0,0,2,0,0,0,0,0,0
2196,6/1/2021 0:00,6/30/2021 0:00,3395016,MERIWETHER CO. ANIMAL SHELTER & CONTROL,37,31,24,22,18,5,0,0,0,2,1,0,2,7,2,0,32,0,0,0,0,0,1,4,0,0,1,0,0,0
2197,7/1/2021 0:00,7/31/2021 0:00,3395016,MERIWETHER CO. ANIMAL SHELTER & CONTROL,43,53,32,19,12,0,0,0,2,1,1,0,8,8,1,0,29,10,0,0,0,0,1,5,0,0,3,2,0,0
2198,8/1/2021 0:00,8/31/2021 0:00,3395016,MERIWETHER CO. ANIMAL SHELTER & CONTROL,47,44,25,21,12,12,0,0,2,9,1,0,2,8,4,1,45,45,0,0,0,0,0,3,0,0,2,0,0,0
2199,9/1/2021 0:00,9/30/2021 0:00,3395016,MERIWETHER CO. ANIMAL SHELTER & CONTROL,34,29,32,31,1,0,0,0,0,9,3,0,3,7,6,0,20,49,0,0,0,0,1,2,0,1,4,0,0,0
2200,10/1/2021 0:00,10/31/2021 0:00,3395016,MERIWETHER CO. ANIMAL SHELTER & CONTROL,36,10,44,9,9,3,0,0,12,6,4,0,22,4,9,0,28,8,0,0,1,0,1,0,0,0,1,1,0,0
2201,11/1/2021 0:00,11/30/2021 0:00,3395016,MERIWETHER CO. ANIMAL SHELTER & CONTROL,43,15,33,9,0,10,0,0,0,2,0,0,7,3,4,1,36,21,0,0,4,1,0,0,0,0,0,0,0,0
2202,12/1/2021 0:00,12/31/2021 0:00,3395016,MERIWETHER CO. ANIMAL SHELTER & CONTROL,25,10,9,1,3,0,0,0,1,0,13,0,1,0,1,0,25,6,0,0,0,0,1,0,0,0,1,1,0,0
2203,1/1/2022 0:00,1/31/2022 0:00,3395016,MERIWETHER CO. ANIMAL SHELTER & CONTROL,22,4,13,8,37,2,0,0,0,0,2,0,11,5,1,0,25,5,0,0,0,0,0,0,0,0,1,0,0,0
2204,2/1/2022 0:00,2/28/2022 0:00,3395016,MERIWETHER CO. ANIMAL SHELTER & CONTROL,36,4,16,4,0,3,0,0,0,0,1,0,9,3,2,2,22,5,0,0,0,0,0,0,0,0,0,0,0,0
2205,9/1/2020 0:00,9/30/2020 0:00,334322,METTER ANIMAL SHELTER,14,11,16,15,13,0,0,0,0,0,2,9,7,5,3,0,17,16,0,0,0,0,0,0,0,0,6,5,0,0
2206,10/1/2020 0:00,10/31/2020 0:00,334322,METTER ANIMAL SHELTER,12,9,11,20,3,0,0,0,0,0,1,0,3,4,3,0,7,13,0,0,0,0,0,0,0,0,5,4,0,0
2207,11/1/2020 0:00,11/30/2020 0:00,334322,METTER ANIMAL SHELTER,9,8,19,3,12,6,0,0,2,0,3,9,2,1,7,0,20,19,0,0,0,0,0,1,0,0,2,2,0,0
2208,12/1/2020 0:00,12/31/2020 0:00,334322,METTER ANIMAL SHELTER,15,3,26,1,14,3,0,0,0,0,28,2,3,1,11,0,49,5,0,0,0,0,1,0,0,0,2,2,0,0
2209,1/1/2021 0:00,1/31/2021 0:00,334322,METTER ANIMAL SHELTER,17,1,11,2,13,3,0,0,0,0,5,2,2,1,1,0,32,6,0,0,0,0,0,0,0,0,2,1,0,0
2210,2/1/2021 0:00,2/28/2021 0:00,334322,METTER ANIMAL SHELTER,9,0,38,1,4,1,0,0,0,0,8,3,1,0,9,0,24,3,0,0,0,0,4,0,0,0,3,1,0,0
2211,3/1/2021 0:00,3/31/2021 0:00,334322,METTER ANIMAL SHELTER,18,1,11,7,13,7,0,0,0,0,2,6,4,1,2,0,26,12,0,0,0,0,1,0,0,0,1,6,0,0
2212,4/1/2021 0:00,4/30/2021 0:00,334322,METTER ANIMAL SHELTER,10,2,27,8,22,9,1,0,0,0,5,5,1,2,3,0,45,18,0,0,0,0,0,0,0,0,0,0,1,0
2213,5/1/2021 0:00,5/31/2021 0:00,334322,METTER ANIMAL SHELTER,15,4,13,4,2,12,1,0,0,0,3,8,5,1,2,0,10,3,0,0,0,0,0,0,0,0,0,9,1,0
2214,6/1/2021 0:00,6/30/2021 0:00,334322,METTER ANIMAL SHELTER,16,15,7,6,4,11,0,0,0,0,7,1,1,7,4,1,15,4,0,0,0,0,2,0,0,0,2,2,1,0
2215,7/1/2021 0:00,7/31/2021 0:00,334322,METTER ANIMAL SHELTER,9,19,22,2,14,7,0,0,2,0,6,5,7,13,11,0,16,2,0,0,0,0,2,0,0,0,1,3,0,0
2216,8/1/2021 0:00,8/31/2021 0:00,334322,METTER ANIMAL SHELTER,16,15,7,12,3,20,0,0,0,0,29,10,3,7,2,0,30,25,0,0,0,0,1,0,0,0,5,3,0,0
2217,9/1/2021 0:00,9/30/2021 0:00,334322,METTER ANIMAL SHELTER,14,22,10,7,5,3,0,0,0,0,4,11,8,17,2,0,13,0,0,0,0,2,0,0,0,0,0,11,0,0
2218,10/1/2021 0:00,10/31/2021 0:00,334322,METTER ANIMAL SHELTER,10,16,15,8,5,15,0,0,1,0,17,9,3,25,1,0,25,4,0,0,0,0,2,1,0,0,2,3,0,0
2219,11/1/2021 0:00,11/30/2021 0:00,334322,METTER ANIMAL SHELTER,15,15,12,1,7,13,0,0,0,0,10,22,5,11,5,0,18,4,0,0,0,0,0,0,0,0,3,24,0,0
2220,12/1/2021 0:00,12/31/2021 0:00,334322,METTER ANIMAL SHELTER,13,12,9,13,8,5,0,0,0,0,3,35,8,25,2,0,11,9,0,0,0,0,0,1,0,0,2,12,0,0
2221,1/1/2022 0:00,1/31/2022 0:00,334322,METTER ANIMAL SHELTER,10,0,24,5,9,0,0,0,0,0,2,0,5,2,2,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0
2222,2/1/2022 0:00,2/28/2022 0:00,334322,METTER ANIMAL SHELTER,20,2,18,1,16,6,0,0,0,0,14,0,6,7,6,0,36,0,0,0,0,0,0,0,0,0,2,0,0,0
2223,7/1/2020 0:00,7/31/2020 0:00,3311263,MITCHELL COUNTY ANIMAL CONTROL,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2224,8/1/2020 0:00,8/31/2020 0:00,3311263,MITCHELL COUNTY ANIMAL CONTROL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,9/1/2020 0:00,9/30/2020 0:00,3311263,MITCHELL COUNTY ANIMAL CONTROL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,10/1/2020 0:00,10/31/2020 0:00,3311263,MITCHELL COUNTY ANIMAL CONTROL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2227,11/1/2020 0:00,11/30/2020 0:00,3311263,MITCHELL COUNTY ANIMAL CONTROL,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,12/1/2020 0:00,12/31/2020 0:00,3311263,MITCHELL COUNTY ANIMAL CONTROL,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2229,1/1/2021 0:00,1/31/2021 0:00,3311263,MITCHELL COUNTY ANIMAL CONTROL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,2/1/2021 0:00,2/28/2021 0:00,3311263,MITCHELL COUNTY ANIMAL CONTROL,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2231,3/1/2021 0:00,3/31/2021 0:00,3311263,MITCHELL COUNTY ANIMAL CONTROL,3,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,4/1/2021 0:00,4/30/2021 0:00,3311263,MITCHELL COUNTY ANIMAL CONTROL,6,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2233,5/1/2021 0:00,5/31/2021 0:00,3311263,MITCHELL COUNTY ANIMAL CONTROL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2234,6/1/2021 0:00,6/30/2021 0:00,3311263,MITCHELL COUNTY ANIMAL CONTROL,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,7/1/2021 0:00,7/31/2021 0:00,3311263,MITCHELL COUNTY ANIMAL CONTROL,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,8/1/2021 0:00,8/31/2021 0:00,3311263,MITCHELL COUNTY ANIMAL CONTROL,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2237,9/1/2021 0:00,9/30/2021 0:00,3311263,MITCHELL COUNTY ANIMAL CONTROL,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,10/1/2021 0:00,10/31/2021 0:00,3311263,MITCHELL COUNTY ANIMAL CONTROL,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,11/1/2021 0:00,11/30/2021 0:00,3311263,MITCHELL COUNTY ANIMAL CONTROL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,12/1/2021 0:00,12/31/2021 0:00,3311263,MITCHELL COUNTY ANIMAL CONTROL,3,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2241,1/1/2022 0:00,1/31/2022 0:00,3311263,MITCHELL COUNTY ANIMAL CONTROL,2,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,2/1/2022 0:00,2/28/2022 0:00,3311263,MITCHELL COUNTY ANIMAL CONTROL,4,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2243,8/1/2020 0:00,8/31/2020 0:00,3384,MONROE COUNTY BOARD OF COMMISSIONERS,23,0,40,0,6,0,0,0,2,0,0,0,5,0,13,0,43,0,0,0,0,0,0,0,0,0,3,0,0,0
2244,9/1/2020 0:00,9/30/2020 0:00,3384,MONROE COUNTY BOARD OF COMMISSIONERS,7,0,42,0,7,0,0,0,4,0,0,0,3,0,6,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0
2245,10/1/2020 0:00,10/31/2020 0:00,3384,MONROE COUNTY BOARD OF COMMISSIONERS,18,0,61,0,0,0,0,0,4,0,0,0,4,0,13,0,45,0,0,0,0,0,0,0,0,0,6,0,0,0
2246,11/1/2020 0:00,11/30/2020 0:00,3384,MONROE COUNTY BOARD OF COMMISSIONERS,15,0,34,0,17,0,0,0,0,0,0,0,3,0,11,0,33,0,0,0,0,0,0,0,0,0,8,0,0,0
2247,12/1/2020 0:00,12/31/2020 0:00,3384,MONROE COUNTY BOARD OF COMMISSIONERS,11,0,22,0,33,0,0,0,0,0,3,0,1,0,12,0,43,0,0,0,0,0,0,0,0,0,3,0,0,0
2248,1/1/2021 0:00,1/31/2021 0:00,3384,MONROE COUNTY BOARD OF COMMISSIONERS,10,0,40,0,10,0,0,0,0,0,0,0,0,0,23,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0
2249,2/1/2021 0:00,2/28/2021 0:00,3384,MONROE COUNTY BOARD OF COMMISSIONERS,13,0,22,0,35,0,0,0,0,0,0,0,1,0,8,0,42,0,0,0,0,0,0,0,0,0,7,0,0,0
2250,3/1/2021 0:00,3/31/2021 0:00,3384,MONROE COUNTY BOARD OF COMMISSIONERS,12,0,72,0,23,0,0,0,0,0,0,0,3,0,14,0,65,0,0,0,0,0,0,0,0,0,3,0,0,0
2251,4/1/2021 0:00,4/30/2021 0:00,3384,MONROE COUNTY BOARD OF COMMISSIONERS,22,0,45,0,20,0,1,0,0,0,0,0,4,0,22,0,39,0,0,0,0,0,0,0,0,0,8,0,1,0
2252,5/1/2021 0:00,5/31/2021 0:00,3384,MONROE COUNTY BOARD OF COMMISSIONERS,13,0,23,0,15,0,0,0,0,0,0,0,1,0,11,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0
2253,6/1/2021 0:00,6/30/2021 0:00,3384,MONROE COUNTY BOARD OF COMMISSIONERS,18,0,48,0,27,0,0,0,0,0,0,0,4,0,16,0,28,0,0,0,0,0,0,0,0,0,5,0,0,0
2254,7/1/2021 0:00,7/31/2021 0:00,3384,MONROE COUNTY BOARD OF COMMISSIONERS,40,0,59,0,11,0,0,0,0,0,0,0,2,0,9,0,57,0,0,0,0,0,0,0,0,0,14,0,0,0
2255,8/1/2021 0:00,8/31/2021 0:00,3384,MONROE COUNTY BOARD OF COMMISSIONERS,28,0,68,0,8,0,0,0,0,0,0,0,5,0,15,0,44,0,0,0,0,0,0,0,0,0,5,0,0,0
2256,9/1/2021 0:00,9/30/2021 0:00,3384,MONROE COUNTY BOARD OF COMMISSIONERS,35,0,37,0,12,0,1,0,0,0,0,0,8,0,15,0,27,0,0,0,0,0,0,0,0,0,2,0,0,0
2257,10/1/2021 0:00,10/31/2021 0:00,3384,MONROE COUNTY BOARD OF COMMISSIONERS,33,0,53,0,24,0,0,0,0,0,0,0,4,0,19,0,44,0,0,0,0,0,0,0,0,0,8,0,0,0
2258,11/1/2021 0:00,11/30/2021 0:00,3384,MONROE COUNTY BOARD OF COMMISSIONERS,35,0,39,0,15,0,0,0,0,0,0,0,1,0,20,0,33,0,0,0,0,0,0,0,0,0,9,0,0,0
2259,12/1/2021 0:00,12/31/2021 0:00,3384,MONROE COUNTY BOARD OF COMMISSIONERS,26,0,29,0,6,0,0,0,0,0,0,0,4,0,11,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0
2260,1/1/2022 0:00,1/31/2022 0:00,3384,MONROE COUNTY BOARD OF COMMISSIONERS,31,0,37,0,19,0,0,0,0,0,0,0,2,0,15,0,54,0,0,0,0,0,0,0,0,0,6,0,0,0
2261,2/1/2022 0:00,2/28/2022 0:00,3384,MONROE COUNTY BOARD OF COMMISSIONERS,10,0,44,0,8,0,0,0,0,0,0,0,1,0,17,0,27,0,0,0,0,0,0,0,0,0,5,0,0,0
2262,7/1/2020 0:00,7/31/2020 0:00,3384531,Morgan County Animal Control,4,30,7,18,4,0,0,37,0,2,0,0,6,5,1,0,8,0,0,0,0,0,0,7,0,0,6,2,0,43
2263,8/1/2020 0:00,8/31/2020 0:00,3384531,Morgan County Animal Control,13,33,19,14,16,5,3,62,0,2,0,0,6,15,4,1,10,0,0,0,0,0,0,0,0,0,1,3,3,62
2264,9/1/2020 0:00,9/30/2020 0:00,3384531,Morgan County Animal Control,15,39,14,7,4,7,1,62,2,8,0,0,1,10,2,1,9,0,0,0,0,0,1,0,0,0,5,9,1,62
2265,10/1/2020 0:00,10/31/2020 0:00,3384531,Morgan County Animal Control,24,26,15,6,1,4,0,63,3,0,0,0,7,14,0,2,4,0,0,0,0,0,0,0,0,0,3,4,0,60
2266,11/1/2020 0:00,11/30/2020 0:00,3384531,Morgan County Animal Control,17,33,10,8,4,2,0,14,1,5,0,0,4,4,4,0,7,0,0,0,0,0,0,0,0,0,2,0,14,0
2267,12/1/2020 0:00,12/31/2020 0:00,3384531,Morgan County Animal Control,19,36,15,18,6,4,0,1,2,0,0,0,6,10,2,0,10,7,0,0,0,0,0,0,0,0,6,2,0,1
2268,1/1/2021 0:00,1/31/2021 0:00,3384531,Morgan County Animal Control,11,5,12,3,3,0,1,0,0,8,0,0,8,5,2,0,8,24,0,0,0,0,0,0,0,1,3,7,1,0
2269,2/1/2021 0:00,2/28/2021 0:00,3384531,Morgan County Animal Control,10,14,20,8,4,12,1,3,2,1,0,0,1,0,7,0,33,12,0,0,0,0,0,1,0,1,0,1,1,3
2270,3/1/2021 0:00,3/31/2021 0:00,3384531,Morgan County Animal Control,12,24,2,14,7,22,2,4,1,4,0,0,1,2,3,0,7,33,0,0,0,0,0,0,0,0,1,5,2,4
2271,4/1/2021 0:00,4/30/2021 0:00,3384531,Morgan County Animal Control,6,17,11,8,4,2,2,6,3,0,0,0,0,2,3,0,17,5,0,0,0,0,0,1,0,0,0,4,1,6
2272,5/1/2021 0:00,5/31/2021 0:00,3384531,Morgan County Animal Control,4,33,10,24,1,17,0,16,5,14,0,0,0,3,4,0,12,26,0,0,0,0,0,0,0,0,0,1,0,30
2273,6/1/2021 0:00,6/30/2021 0:00,3384531,Morgan County Animal Control,6,51,8,18,4,28,0,28,5,28,2,0,0,3,5,0,13,25,0,0,0,0,0,2,0,0,0,10,0,28
2274,7/1/2021 0:00,7/31/2021 0:00,3384531,Morgan County Animal Control,4,68,13,21,7,5,1,9,0,0,0,0,2,20,3,2,14,15,0,0,0,0,0,3,0,0,0,4,0,21
2275,8/1/2021 0:00,8/31/2021 0:00,3384531,Morgan County Animal Control,9,52,18,11,7,18,2,0,2,8,0,0,1,8,3,0,24,19,0,0,0,0,0,1,0,0,0,1,2,6
2276,9/1/2021 0:00,9/30/2021 0:00,3384531,Morgan County Animal Control,7,62,15,10,5,0,1,6,8,13,0,0,1,1,1,0,19,12,0,0,0,0,0,3,0,0,3,4,1,15
2277,10/1/2021 0:00,10/31/2021 0:00,3384531,Morgan County Animal Control,9,49,11,11,2,3,1,8,6,3,0,0,0,4,4,1,17,20,0,0,0,0,0,0,0,0,1,3,1,7
2278,11/1/2021 0:00,11/30/2021 0:00,3384531,Morgan County Animal Control,7,41,7,14,3,9,0,8,0,0,0,0,0,5,1,0,10,30,0,0,0,0,0,0,0,0,1,4,0,15
2279,12/1/2021 0:00,12/31/2021 0:00,3384531,Morgan County Animal Control,7,23,14,2,2,0,3,1,1,0,0,0,0,3,5,0,11,11,0,0,0,0,0,0,0,0,0,0,0,3
2280,1/1/2022 0:00,1/31/2022 0:00,3384531,Morgan County Animal Control,8,11,11,5,8,6,2,8,1,7,0,0,1,2,7,1,14,17,0,0,0,0,0,0,0,0,0,9,3,0
2281,2/1/2022 0:00,2/28/2022 0:00,3384531,Morgan County Animal Control,4,6,14,6,1,10,1,8,1,4,0,0,8,10,2,0,8,10,0,0,0,0,0,0,0,1,0,0,0,8
2282,7/1/2020 0:00,7/31/2020 0:00,3372070,MURRAY COUNTY ANIMAL SHELTER,23,1,35,1,0,0,0,0,0,0,0,0,19,2,9,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0
2283,8/1/2020 0:00,8/31/2020 0:00,3372070,MURRAY COUNTY ANIMAL SHELTER,11,0,58,0,4,0,0,0,0,0,0,0,9,0,17,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,9/1/2020 0:00,9/30/2020 0:00,3372070,MURRAY COUNTY ANIMAL SHELTER,21,0,41,4,6,0,0,0,0,0,0,0,13,2,14,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,10/1/2020 0:00,10/31/2020 0:00,3372070,MURRAY COUNTY ANIMAL SHELTER,23,2,49,2,33,0,1,0,0,0,0,0,12,0,22,1,55,2,0,0,0,0,0,0,0,0,0,0,1,0
2286,11/1/2020 0:00,11/30/2020 0:00,3372070,MURRAY COUNTY ANIMAL SHELTER,16,3,31,2,4,0,0,0,0,0,0,0,5,3,12,0,29,2,0,0,0,0,0,0,0,0,3,0,0,0
2287,12/1/2020 0:00,12/31/2020 0:00,3372070,MURRAY COUNTY ANIMAL SHELTER,4,1,47,3,7,2,0,0,0,0,0,0,10,3,18,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0
2288,1/1/2021 0:00,1/31/2021 0:00,3372070,MURRAY COUNTY ANIMAL SHELTER,18,2,51,1,5,0,0,0,0,0,0,2,10,1,19,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0
2289,2/1/2021 0:00,2/28/2021 0:00,3372070,MURRAY COUNTY ANIMAL SHELTER,16,2,30,7,9,0,0,0,0,0,2,27,11,7,14,0,15,0,0,0,0,0,1,1,0,0,3,1,0,0
2290,3/1/2021 0:00,3/31/2021 0:00,3372070,MURRAY COUNTY ANIMAL SHELTER,13,28,53,3,10,0,0,0,0,0,0,0,16,2,16,25,19,1,0,0,0,0,0,2,0,1,3,0,0,0
2291,4/1/2021 0:00,4/30/2021 0:00,3372070,MURRAY COUNTY ANIMAL SHELTER,23,2,40,1,11,0,0,0,0,0,0,0,23,0,13,1,14,0,0,0,0,0,0,0,0,1,1,1,0,0
2292,5/1/2021 0:00,5/31/2021 0:00,3372070,MURRAY COUNTY ANIMAL SHELTER,27,0,36,11,5,2,0,0,0,0,0,0,10,11,7,0,25,1,0,0,0,0,0,0,0,0,1,0,0,0
2293,6/1/2021 0:00,6/30/2021 0:00,3372070,MURRAY COUNTY ANIMAL SHELTER,25,1,55,12,5,1,0,0,0,0,1,0,17,10,18,0,31,0,0,0,0,0,0,1,0,0,2,1,0,0
2294,7/1/2021 0:00,7/31/2021 0:00,3372070,MURRAY COUNTY ANIMAL SHELTER,18,9,61,15,7,1,0,0,0,0,0,0,19,8,18,0,20,0,0,0,0,0,2,1,0,2,1,11,0,0
2295,8/1/2021 0:00,8/31/2021 0:00,3372070,MURRAY COUNTY ANIMAL SHELTER,27,3,41,4,6,6,0,0,0,0,0,0,22,10,17,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0
2296,9/1/2021 0:00,9/30/2021 0:00,3372070,MURRAY COUNTY ANIMAL SHELTER,24,3,30,5,8,5,0,0,0,0,0,0,32,11,8,0,11,0,0,0,0,0,0,1,0,0,1,0,0,0
2297,10/1/2021 0:00,10/31/2021 0:00,3372070,MURRAY COUNTY ANIMAL SHELTER,13,3,41,5,0,0,0,0,0,0,0,0,16,7,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,11/1/2021 0:00,11/30/2021 0:00,3372070,MURRAY COUNTY ANIMAL SHELTER,21,1,47,0,8,9,0,0,0,0,0,0,12,8,8,0,29,1,0,0,0,0,0,1,0,0,0,0,0,0
2299,12/1/2021 0:00,12/31/2021 0:00,3372070,MURRAY COUNTY ANIMAL SHELTER,31,0,42,0,3,0,0,0,0,0,0,0,31,0,9,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,1/1/2022 0:00,1/31/2022 0:00,3372070,MURRAY COUNTY ANIMAL SHELTER,18,0,33,3,23,1,0,0,0,0,0,0,16,2,14,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
